respondent_id,frame,wave,survey_month,state,open_response_text,cleaned_text,theme
R01933,provider,1,January 2024,PA,"No substitutes are available, so I cover multiple classrooms daily. Families tell me they face food insecurity, and we set up snack pantries in the classroom. Scheduling constraints force us to close early when multiple people call out.",no substitutes available so i cover multiple classrooms daily families tell me they face food insecurity set up snack pantries classroom scheduling constraints force us close early when multiple people call out,PROVIDER_STAFF_SHORTAGE
R01934,household,3,March 2024,NJ,"Our center says classrooms merge because of staff shortages, leaving fewer hours. I feel burned out every week trying to cover shifts and still be a present parent.",our center says classrooms merge because staff shortages leaving fewer hours i feel burned out every week trying cover shifts still present parent,EMPLOYMENT_DISRUPTION
R01934,household,3,March 2024,NJ,"Our center says classrooms merge because of staff shortages, leaving fewer hours. I feel burned out every week trying to cover shifts and still be a present parent.",our center says classrooms merge because staff shortages leaving fewer hours i feel burned out every week trying cover shifts still present parent,STRESS_BURNOUT
R01936,household,1,January 2024,CO,"Childcare remains unaffordable, forcing us to take turns missing work.",childcare remains unaffordable forcing us take turns missing work,AFFORDABILITY
R01937,provider,2,February 2024,GA,"Families tell me they face food insecurity, and we set up snack pantries in the classroom. We are short staffed and cannot hire assistants even after months of recruiting. Our center closed classrooms temporarily, so neighborhood access evaporated.",families tell me they face food insecurity set up snack pantries classroom short staffed cannot hire assistants even after months recruiting our center closed classrooms temporarily so neighborhood access evaporated,CHILDCARE_ACCESS
R01937,provider,2,February 2024,GA,"Families tell me they face food insecurity, and we set up snack pantries in the classroom. We are short staffed and cannot hire assistants even after months of recruiting. Our center closed classrooms temporarily, so neighborhood access evaporated.",families tell me they face food insecurity set up snack pantries classroom short staffed cannot hire assistants even after months recruiting our center closed classrooms temporarily so neighborhood access evaporated,FOOD_INSECURITY
R01937,provider,2,February 2024,GA,"Families tell me they face food insecurity, and we set up snack pantries in the classroom. We are short staffed and cannot hire assistants even after months of recruiting. Our center closed classrooms temporarily, so neighborhood access evaporated.",families tell me they face food insecurity set up snack pantries classroom short staffed cannot hire assistants even after months recruiting our center closed classrooms temporarily so neighborhood access evaporated,PROVIDER_STAFF_SHORTAGE
R01938,household,1,January 2024,NC,"No slots open when my shifts change, so reliable childcare access feels impossible. We cannot afford reliable care when costs rise faster than wages.",no slots open when my shifts change so reliable childcare access feels impossible cannot afford reliable care when costs rise faster than wages,AFFORDABILITY
R01938,household,1,January 2024,NC,"No slots open when my shifts change, so reliable childcare access feels impossible. We cannot afford reliable care when costs rise faster than wages.",no slots open when my shifts change so reliable childcare access feels impossible cannot afford reliable care when costs rise faster than wages,CHILDCARE_ACCESS
R01938,household,1,January 2024,NC,"No slots open when my shifts change, so reliable childcare access feels impossible. We cannot afford reliable care when costs rise faster than wages.",no slots open when my shifts change so reliable childcare access feels impossible cannot afford reliable care when costs rise faster than wages,EMPLOYMENT_DISRUPTION
R01939,provider,2,February 2024,IL,"Families tell me they face food insecurity, and we set up snack pantries in the classroom. Our center closed classrooms temporarily, so neighborhood access evaporated. Keeping care affordable while paying staff fairly is nearly impossible.",families tell me they face food insecurity set up snack pantries classroom our center closed classrooms temporarily so neighborhood access evaporated keeping care affordable while paying staff fairly nearly impossible,AFFORDABILITY
R01939,provider,2,February 2024,IL,"Families tell me they face food insecurity, and we set up snack pantries in the classroom. Our center closed classrooms temporarily, so neighborhood access evaporated. Keeping care affordable while paying staff fairly is nearly impossible.",families tell me they face food insecurity set up snack pantries classroom our center closed classrooms temporarily so neighborhood access evaporated keeping care affordable while paying staff fairly nearly impossible,CHILDCARE_ACCESS
R01939,provider,2,February 2024,IL,"Families tell me they face food insecurity, and we set up snack pantries in the classroom. Our center closed classrooms temporarily, so neighborhood access evaporated. Keeping care affordable while paying staff fairly is nearly impossible.",families tell me they face food insecurity set up snack pantries classroom our center closed classrooms temporarily so neighborhood access evaporated keeping care affordable while paying staff fairly nearly impossible,FOOD_INSECURITY
